id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,cummulative_assessment_results,clicks_forumng,clicks_homepage,clicks_oucontent,clicks_quiz,clicks_subpage,assessment_score
608737,M,North Western Region,A Level or Equivalent,30-40%,35-55,0,90,TRUE,Fail,50.75,177,171,360,684,165,70
608747,M,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,60,FALSE,Pass,52.25,127,220,1128,89,261,86
608753,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,FALSE,Distinction,65.25,202,249,498,241,190,86
608827,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,120,FALSE,Pass,56,82,318,598,47,218,76
608913,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,50.5,432,182,1127,310,194,76
608966,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Distinction,62,212,364,1385,2,207,98
609097,F,Scotland,HE Qualification,50-60%,0-35,0,60,FALSE,Pass,48.25,429,536,1269,519,253,75
609220,M,South East Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,61.75,725,933,4656,2217,990,90
609221,M,London Region,HE Qualification,60-70%,0-35,0,120,FALSE,Pass,68.5,48,120,845,17,134,95
609229,M,Ireland,A Level or Equivalent,NA,35-55,0,120,FALSE,Pass,64.5,5272,1797,987,1711,345,24
609277,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,90,TRUE,Distinction,65,567,712,2947,1214,766,83
609416,M,Wales,HE Qualification,30-40%,35-55,0,60,FALSE,Pass,60.75,449,463,1110,330,274,87
609439,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,57.25,1276,710,1306,758,297,90
609537,M,North Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Distinction,68.75,854,440,1435,616,350,93
609743,M,London Region,Lower Than A Level,40-50%,0-35,0,60,FALSE,Pass,44.25,398,384,846,661,161,70
609882,F,London Region,HE Qualification,10-20%,35-55,0,60,FALSE,Distinction,63.75,929,828,1674,91,415,95
609908,M,South East Region,Lower Than A Level,40-50%,35-55,0,60,FALSE,Pass,52.75,491,550,1091,357,279,83
609985,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,150,FALSE,Pass,35.25,77,144,457,4,132,60
610097,M,North Region,HE Qualification,NA,35-55,0,60,FALSE,Pass,56.25,447,236,1429,497,217,94
610099,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,120,FALSE,Pass,65,179,291,487,975,358,87
610172,F,East Midlands Region,Lower Than A Level,0-10%,35-55,0,60,FALSE,Pass,45.5,108,183,1143,431,181,80
610278,M,Ireland,A Level or Equivalent,40-50%,0-35,0,120,FALSE,Distinction,61.75,180,344,789,101,214,94
610312,M,North Western Region,Lower Than A Level,10-20%,0-35,0,90,FALSE,Pass,61.5,505,603,1550,685,386,84
610324,M,Scotland,HE Qualification,30-40%,0-35,0,60,FALSE,Pass,57,281,435,1328,1,152,58
610643,M,South East Region,A Level or Equivalent,60-70%,35-55,0,60,FALSE,Pass,54.75,319,378,531,566,184,44
610687,M,Scotland,Lower Than A Level,0-10%,35-55,0,120,FALSE,Pass,57.25,352,308,1455,786,263,84
610746,M,North Region,HE Qualification,NA,35-55,0,60,FALSE,Pass,62.25,481,421,959,414,305,85
610933,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,52.5,85,107,195,70,89,66
611039,M,Ireland,Lower Than A Level,NA,35-55,0,60,FALSE,Pass,61,313,309,790,327,263,83
611226,M,West Midlands Region,HE Qualification,80-90%,35-55,0,60,FALSE,Distinction,71.75,299,401,1461,252,304,95
611396,M,Ireland,HE Qualification,20-30%,0-35,0,90,FALSE,Pass,45,351,340,739,301,195,71
898594,F,West Midlands Region,HE Qualification,60-70%,55<=,0,60,FALSE,Pass,71.75,7670,3150,2266,722,1193,98
984347,M,Yorkshire Region,A Level or Equivalent,80-90%,35-55,0,60,FALSE,Distinction,70.25,2782,1516,525,550,564,100
985062,M,South West Region,HE Qualification,50-60%,35-55,0,120,FALSE,Pass,54,493,448,1083,343,506,73
990155,M,South Region,HE Qualification,80-90%,35-55,0,90,FALSE,Distinction,66,394,264,1398,487,272,93
1064492,M,South Region,HE Qualification,90-100%,35-55,0,120,FALSE,Distinction,73.25,1912,815,977,606,328,99
1065824,M,Wales,HE Qualification,50-60%,35-55,0,150,FALSE,Distinction,69.5,3781,1977,908,422,361,93
1100143,M,South West Region,A Level or Equivalent,50-60%,35-55,0,120,FALSE,Distinction,68.75,3910,1972,1876,993,543,89
1319999,M,North Western Region,HE Qualification,80-90%,35-55,0,90,FALSE,Pass,58.75,407,258,499,0,112,20
1397617,M,Ireland,Lower Than A Level,NA,35-55,0,180,FALSE,Distinction,70.5,1252,696,1557,575,422,85
1417707,F,South West Region,Lower Than A Level,30-40%,35-55,1,60,FALSE,Pass,47.5,1211,948,1496,714,464,34
1420537,M,West Midlands Region,HE Qualification,70-80%,35-55,0,60,FALSE,Pass,67,273,328,963,554,280,92
1492571,M,Ireland,A Level or Equivalent,0-10%,35-55,0,60,FALSE,Pass,62.5,160,367,1884,660,351,79
1494577,M,South Region,A Level or Equivalent,70-80%,35-55,0,120,FALSE,Pass,62,149,156,542,76,145,26
1504653,M,East Anglian Region,Lower Than A Level,70-80%,35-55,0,60,TRUE,Pass,67,214,468,1755,705,385,94
1513001,M,Scotland,HE Qualification,40-50%,35-55,0,90,FALSE,Pass,58.25,241,152,271,165,117,70
1515509,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,90,FALSE,Pass,63.5,4175,2060,1557,851,575,95
1541472,M,South Region,HE Qualification,90-100%,35-55,0,60,FALSE,Pass,61.75,249,303,768,854,224,71
1559964,M,East Anglian Region,Lower Than A Level,30-40%,35-55,0,60,FALSE,Distinction,70.75,709,524,1902,535,379,88
1634278,M,Yorkshire Region,Lower Than A Level,80-90%,35-55,0,60,FALSE,Pass,48.5,111,193,1053,25,198,63
1636725,M,Scotland,HE Qualification,80-90%,35-55,0,60,FALSE,Pass,59,202,228,697,568,111,89
1641344,M,Scotland,A Level or Equivalent,50-60%,35-55,0,60,FALSE,Pass,72.75,578,1011,2679,534,550,100
1644647,M,North Western Region,A Level or Equivalent,40-50%,35-55,0,60,FALSE,Distinction,70.75,223,324,591,199,142,94
1694120,M,South East Region,HE Qualification,90-100%,35-55,0,90,FALSE,Pass,58.75,313,711,1306,609,514,94
1759799,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,0,60,FALSE,Pass,69.5,1110,618,2162,428,409,77
1852968,F,South East Region,HE Qualification,40-50%,35-55,0,60,FALSE,Distinction,69.5,702,782,1201,511,477,100
1864086,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,TRUE,Pass,45.75,32,61,139,0,71,71
1876636,F,South West Region,A Level or Equivalent,60-70%,35-55,0,120,FALSE,Pass,69.75,1936,719,1292,547,324,92
1910049,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,1,120,FALSE,Pass,70,570,323,1054,843,393,95
1913166,M,London Region,HE Qualification,10-20%,35-55,0,60,FALSE,Distinction,64.25,231,268,1811,726,275,92
1917335,F,Ireland,A Level or Equivalent,60-70%,0-35,0,100,FALSE,Pass,59.25,2332,2594,1964,901,703,32
1935735,M,London Region,A Level or Equivalent,20-30%,35-55,0,360,FALSE,Fail,27.75,222,415,1237,226,249,54
1945945,M,London Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Pass,52.5,1333,1112,2970,607,566,92
1950923,M,North Western Region,Lower Than A Level,20-30%,35-55,0,60,FALSE,Pass,60.25,471,320,503,572,206,91
1951127,M,North Western Region,Lower Than A Level,40-50%,35-55,0,150,FALSE,Distinction,62,824,562,864,658,226,91
1954147,M,Wales,Lower Than A Level,60-70%,35-55,0,60,FALSE,Pass,60.25,270,337,1001,222,206,89
1980822,F,Scotland,Lower Than A Level,80-90%,0-35,1,60,FALSE,Pass,54.5,120,90,271,454,123,79
1982166,M,South Region,A Level or Equivalent,40-50%,35-55,0,60,FALSE,Distinction,70.25,843,998,1735,772,432,98
1983921,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,120,FALSE,Pass,44.25,120,252,969,1,184,44
1992145,M,Scotland,A Level or Equivalent,60-70%,35-55,1,90,FALSE,Pass,44.75,864,709,1981,223,466,81
2053381,M,Wales,A Level or Equivalent,60-70%,0-35,0,90,FALSE,Fail,63,120,95,408,1,120,23
2056416,M,South Region,Lower Than A Level,80-90%,35-55,0,120,FALSE,Distinction,65,739,563,1134,504,307,81
2056486,M,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,FALSE,Pass,62,313,539,1540,757,324,84
2104123,M,Scotland,A Level or Equivalent,50-60%,35-55,0,90,FALSE,Pass,53.5,207,168,417,139,112,98
2105230,M,North Western Region,HE Qualification,20-30%,0-35,0,120,FALSE,Fail,32,40,184,369,2,110,71
2137171,M,East Anglian Region,HE Qualification,30-40%,0-35,0,60,FALSE,Pass,60,185,284,926,171,116,90
2143739,M,North Western Region,Lower Than A Level,40-50%,35-55,0,180,FALSE,Pass,51.75,445,354,792,662,295,78
2145940,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,FALSE,Pass,49.25,98,198,523,436,170,85
2146277,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,90,FALSE,Distinction,69.25,388,341,1611,419,359,97
2148540,F,Yorkshire Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,33.25,213,306,1348,515,237,73
2149735,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,FALSE,Pass,61.75,99,141,245,583,110,93
2162410,F,South East Region,HE Qualification,50-60%,35-55,0,60,FALSE,Distinction,68.25,219,266,1092,513,205,97
2182333,M,South West Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Distinction,64.75,790,517,2007,522,448,89
2193185,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,180,FALSE,Pass,55,33,148,553,1,135,83
2197175,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,90,FALSE,Pass,66.25,1193,781,1960,757,405,81
2218693,M,South West Region,Lower Than A Level,90-100%,0-35,0,120,TRUE,Pass,70.25,978,565,1163,867,358,93
2238148,M,Scotland,A Level or Equivalent,0-10%,35-55,0,60,TRUE,Distinction,67.25,725,448,1548,507,450,89
2239746,M,East Anglian Region,Lower Than A Level,90-100%,0-35,1,120,TRUE,Pass,47.5,5995,1735,640,3368,350,80
2243505,M,South Region,A Level or Equivalent,40-50%,0-35,0,90,FALSE,Pass,51.5,379,155,359,278,175,66
2250842,F,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,FALSE,Distinction,67,146,207,539,328,197,88
2252765,F,Scotland,HE Qualification,90-100%,35-55,0,60,FALSE,Distinction,63.75,257,405,805,536,190,94
2286312,M,South West Region,HE Qualification,30-40%,35-55,0,60,FALSE,Pass,56.75,72,112,415,0,75,94
2290267,M,North Region,Lower Than A Level,40-50%,0-35,1,120,FALSE,Pass,46.25,155,415,851,658,226,54
2290883,M,North Region,HE Qualification,80-90%,35-55,0,60,FALSE,Pass,64.25,99,410,1614,69,276,88
2304417,M,Scotland,HE Qualification,30-40%,35-55,0,70,FALSE,Pass,53.75,1690,907,1583,398,430,69
2312279,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,FALSE,Pass,48.5,792,994,2943,1052,702,29
2323944,M,South Region,A Level or Equivalent,90-100%,0-35,0,90,TRUE,Pass,66.75,193,331,1911,36,238,98
2326475,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,FALSE,Pass,42.5,130,167,228,72,101,75
2337889,M,West Midlands Region,A Level or Equivalent,10-20%,0-35,1,60,TRUE,Pass,62.5,349,271,1125,1022,160,84
2343337,M,Scotland,Lower Than A Level,40-50%,0-35,0,90,FALSE,Distinction,65.5,297,172,185,246,105,85
2344957,M,South Region,Lower Than A Level,60-70%,0-35,1,60,TRUE,Pass,53.5,332,841,1641,835,463,53
2345900,F,South West Region,A Level or Equivalent,10-20%,0-35,0,60,FALSE,Distinction,68.5,1332,640,1423,360,296,97
2357629,M,London Region,Lower Than A Level,30-40%,0-35,0,60,TRUE,Distinction,66.5,169,187,871,138,114,95
2364160,M,South East Region,A Level or Equivalent,30-40%,35-55,0,210,FALSE,Pass,63.25,732,603,573,1029,251,77
2372788,M,London Region,Lower Than A Level,10-20%,0-35,0,60,FALSE,Distinction,69,670,469,2253,371,407,92
2374002,F,East Anglian Region,HE Qualification,90-100%,35-55,0,60,FALSE,Distinction,62.75,2330,1310,1581,1159,572,96
2379512,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,56.25,710,352,1334,336,242,76
2383780,M,London Region,Lower Than A Level,10-20%,35-55,2,60,FALSE,Fail,28.5,188,541,1642,90,568,56
2393230,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,TRUE,Pass,33.75,404,348,771,539,135,70
2393261,M,North Western Region,Lower Than A Level,60-70%,0-35,0,60,FALSE,Pass,46.25,222,93,50,52,45,66
2396381,M,Yorkshire Region,A Level or Equivalent,40-50%,55<=,0,120,FALSE,Pass,53,285,522,1031,919,285,76
2411773,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,70,113,314,1567,337,330,98
2412152,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,FALSE,Pass,64.5,258,632,1040,733,639,94
2415436,M,South West Region,A Level or Equivalent,20-30%,0-35,0,150,FALSE,Pass,59.5,69,159,197,385,133,75
2423002,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,90,FALSE,Pass,55.25,608,642,2047,433,395,82
2435795,M,Wales,HE Qualification,60-70%,35-55,0,60,FALSE,Pass,55,328,304,562,437,230,73
2445085,M,South Region,Lower Than A Level,50-60%,0-35,0,210,TRUE,Pass,67.75,383,695,2215,635,536,93
2449819,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,FALSE,Pass,50.75,412,896,1883,767,510,65
2454653,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,150,FALSE,Pass,59.5,429,798,1919,1075,487,90
2454878,F,South Region,Lower Than A Level,40-50%,0-35,0,90,TRUE,Pass,65,191,283,1239,395,257,90
2465105,F,South Region,A Level or Equivalent,90-100%,55<=,0,60,FALSE,Fail,24.5,514,656,737,58,421,0
2465589,M,East Midlands Region,Lower Than A Level,20-30%,0-35,0,195,FALSE,Pass,60.5,58,315,809,1297,269,75
2469321,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,FALSE,Pass,58.75,290,523,1264,540,266,86
2469688,M,London Region,A Level or Equivalent,10-20%,0-35,0,60,FALSE,Pass,65,644,563,1229,204,329,90
2472132,M,North Region,HE Qualification,NA,35-55,0,60,FALSE,Pass,67.25,77,78,176,6,86,88
2487982,M,South East Region,HE Qualification,30-40%,35-55,4,60,FALSE,Pass,64.5,3169,2593,4164,1274,1037,96
2500149,M,Scotland,Lower Than A Level,30-40%,35-55,0,90,FALSE,Pass,62.25,502,656,999,532,312,89
2503063,M,East Midlands Region,A Level or Equivalent,10-20%,0-35,0,90,FALSE,Pass,69,1546,372,327,351,156,86
2523035,M,North Region,A Level or Equivalent,0-10%,35-55,0,90,FALSE,Pass,51.5,49,136,333,180,105,81
2534165,M,South East Region,HE Qualification,90-100%,35-55,1,120,FALSE,Pass,53,514,428,1943,496,465,41
2542431,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,FALSE,Pass,61.5,89,80,255,481,117,86
2545923,M,South West Region,HE Qualification,40-50%,35-55,0,90,FALSE,Distinction,64.5,840,787,1281,554,319,93
2548055,M,Scotland,Lower Than A Level,80-90%,35-55,0,60,FALSE,Pass,68.75,426,393,1945,930,330,86
2555225,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,57.5,873,445,452,552,237,85
2567571,F,Scotland,HE Qualification,70-80%,35-55,0,60,FALSE,Pass,58.75,1512,1130,2671,609,653,85
2572441,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,TRUE,Pass,57.5,275,359,1259,844,349,69
2579401,M,South Region,Lower Than A Level,90-100%,0-35,0,60,FALSE,Pass,37.5,58,68,101,579,66,40
2580545,M,North Western Region,Lower Than A Level,20-30%,35-55,2,60,FALSE,Pass,56.25,175,436,1190,512,239,80
2595641,M,South West Region,A Level or Equivalent,10-20%,0-35,0,120,FALSE,Pass,53,106,213,495,97,104,15
2596621,M,South West Region,A Level or Equivalent,50-60%,55<=,0,60,FALSE,Distinction,64.25,1688,556,1365,426,340,93
2602264,M,London Region,Post Graduate Qualification,10-20%,35-55,0,150,FALSE,Distinction,63.25,90,210,659,255,267,91
2613746,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Pass,54.5,179,191,471,193,130,81
2614277,F,Scotland,HE Qualification,80-90%,35-55,0,140,FALSE,Pass,57.75,847,788,1084,828,205,75
2621734,M,London Region,A Level or Equivalent,0-10%,0-35,0,120,FALSE,Fail,33,18,106,367,56,87,28
2623496,M,West Midlands Region,HE Qualification,70-80%,35-55,0,180,FALSE,Pass,52,720,418,605,646,206,84
2634868,M,North Western Region,HE Qualification,80-90%,0-35,0,90,FALSE,Distinction,66.75,554,424,1364,447,220,88
2639319,F,Scotland,HE Qualification,10-20%,35-55,0,60,FALSE,Pass,64.25,2002,1010,1196,812,514,90
2650555,M,North Region,Lower Than A Level,0-10%,0-35,1,60,FALSE,Pass,52,225,190,655,531,162,83
2655370,M,London Region,HE Qualification,50-60%,35-55,0,240,FALSE,Pass,33,88,110,264,382,84,58
2663131,M,London Region,HE Qualification,20-30%,0-35,0,90,FALSE,Pass,59.5,82,166,459,783,119,74
2686536,M,South West Region,Lower Than A Level,30-40%,35-55,0,90,FALSE,Pass,60.5,399,354,1449,778,328,89
2686609,M,South West Region,A Level or Equivalent,30-40%,0-35,1,60,TRUE,Pass,39.5,215,506,587,785,233,48
2687989,M,Ireland,A Level or Equivalent,NA,0-35,0,60,FALSE,Pass,58.25,588,387,1556,477,245,79
2697921,M,East Anglian Region,Lower Than A Level,80-90%,0-35,0,120,FALSE,Fail,54,294,250,767,107,147,89
2698125,M,North Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,50.25,54,60,218,8,63,71
